Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF03951,,,0.0
PF03952,0.9,4.23,0.01
PF03953,0.57,2.75,0.08
PF03954,0.62,2.38,0.14
PF03957,0.57,1.99,0.2
PF03959,,,0.0
PF03962,,,0.0
PF03966,0.54,0.44,0.33
PF03969,,,0.0
PF03972,,,0.0
PF03980,,,0.0
PF03981,,,0.0
PF03982,0.64,2.76,0.03
PF03985,,,0.0
PF03987,0.55,0.45,0.22
PF03992,0.63,2.19,0.04
PF03997,,,0.0
PF03998,,,0.0
PF03999,,,0.0
PF04000,0.48,0.74,0.1
PF04003,0.46,0.47,0.06
PF04004,,,0.0
PF04005,0.74,2.57,0.0
PF04006,,,0.0
PF04031,,,0.0
PF04032,,,0.0
PF04034,,,0.0
PF04037,,,0.0
PF04042,0.46,0.05,0.09
PF04045,,,0.0
PF04046,0.66,1.86,0.09
PF04048,,,0.0
PF04049,,,0.0
PF04050,,,0.0
PF04051,0.46,1.17,0.16
PF04053,0.58,0.68,0.11
PF04054,,,0.0
PF04055,0.27,0.2,0.36
PF04056,0.99,5.08,0.0
PF04057,,,0.0
PF04061,0.9,4.61,0.0
PF04062,,,0.0
PF04063,,,0.0
PF04064,,,0.0
PF04065,,,0.0
PF04068,0.6,1.17,0.09
PF04072,0.65,1.65,0.08
PF04073,,,0.0
PF04078,,,0.0
PF04080,,,0.0
PF04081,,,0.0
PF04083,,,0.0
PF04084,,,0.0
PF04086,,,0.0
PF04088,,,0.0
PF04089,0.33,0.72,0.2
PF04091,0.87,4.0,0.0
PF04095,,,0.0
PF04096,,,0.0
PF04097,,,0.0
PF04098,,,0.0
PF04099,0.57,0.91,0.21
PF04100,,,0.0
PF04101,,,0.0
PF04103,0.28,0.88,0.33
PF04104,,,0.0
PF04106,,,0.0
PF04109,0.76,2.8,0.01
PF04110,,,0.0
PF04111,0.82,3.5,0.01
PF04112,0.5,,0.5
PF04113,0.5,-2.0,0.5
PF04114,,,0.0
PF04116,0.4,0.86,0.15
PF04117,0.54,1.54,0.01
PF04121,,,0.0
PF04124,,,0.0
PF04127,0.5,1.0,0.49
PF04129,,,0.0
PF04130,0.38,0.76,0.22
PF04133,0.82,3.6,0.02
PF04135,,,0.0
PF04136,,,0.0
PF04137,0.81,3.54,0.02
PF04139,0.7,2.16,0.02
PF04140,,,0.0
PF04142,0.47,1.48,0.19
PF04144,0.68,3.14,0.01
PF04145,0.63,1.43,0.11
PF04146,0.67,2.59,0.05
PF04147,,,0.0
PF04148,,,0.0
PF04152,,,0.0
PF04153,0.63,1.08,0.06
PF04157,0.57,0.52,0.12
PF04158,,,0.0
PF04161,,,0.0
PF04176,,,0.0
PF04177,,,0.0
PF04178,0.45,1.1,0.15
PF04180,,,0.0
PF04181,,,0.0
PF04182,,,0.0
PF04184,0.88,4.31,0.03
PF04188,,,0.0
PF04189,,,0.0
PF04190,,,0.0
PF04191,,,0.0
PF04192,,,0.0
PF04193,0.32,0.41,0.21
PF04194,0.69,1.97,0.04
PF04201,0.64,3.04,0.17
PF04209,,,0.0
PF04212,0.45,1.39,0.09
PF04218,0.44,1.5,0.14
PF04241,,,0.0
PF04253,0.64,2.25,0.04
PF04258,0.58,2.12,0.13
PF04263,,,0.0
PF04265,,,0.0
PF04266,,,0.0
PF04272,,,0.0
PF04275,,,0.0
PF04280,0.56,0.05,0.04
PF04281,,,0.0
PF04300,0.61,2.2,0.03
PF04321,,,0.0
PF04326,0.41,1.87,0.34
PF04360,,,0.0
PF04366,,,0.0
PF04376,,,0.0
PF04377,,,0.0
PF04379,0.66,1.7,0.05
PF04382,0.63,2.74,0.12
PF04387,0.59,1.94,0.01
PF04388,,,0.0
PF04389,0.3,0.99,0.37
PF04402,,,0.0
PF04406,,,0.0
PF04408,0.38,1.87,0.35
PF04410,0.57,0.51,0.05
PF04418,,,0.0
PF04419,0.68,2.17,0.03
PF04420,,,0.0
PF04421,,,0.0
PF04423,,,0.0
PF04424,0.85,3.82,0.0
PF04427,0.35,0.9,0.37
PF04430,0.59,0.66,0.04
PF04433,0.48,1.43,0.16
PF04434,0.44,1.27,0.29
PF04437,,,0.0
PF04438,0.47,2.22,0.2
PF04440,0.52,1.29,0.17
PF04442,,,0.0
PF04446,,,0.0
PF04457,,,0.0
PF04487,0.43,2.26,0.47
PF04488,0.69,2.03,0.07
PF04493,,,0.0
PF04494,0.64,1.45,0.03
PF04495,0.84,4.04,0.0
PF04499,0.69,2.9,0.08
PF04500,0.86,4.31,0.0
PF04502,,,0.0
PF04503,0.77,4.29,0.1
PF04505,0.38,1.45,0.24
PF04506,,,0.0
PF04511,0.74,2.75,0.01
PF04515,0.58,2.29,0.08
PF04516,0.58,2.62,0.12
PF04538,0.3,1.27,0.4
PF04547,0.39,1.97,0.33
PF04548,0.5,1.91,0.14
PF04549,,,0.0
PF04553,0.62,2.05,0.22
PF04557,,,0.0
PF04558,,,0.0
PF04560,0.62,2.23,0.09
PF04561,0.46,0.55,0.21
PF04563,0.28,1.2,0.54
PF04564,0.44,1.19,0.14
PF04565,0.61,1.9,0.04
PF04566,0.69,1.9,0.01
PF04567,0.58,1.37,0.21
PF04568,,,0.0
PF04571,0.86,3.99,0.0
PF04572,0.67,2.35,0.05
PF04573,,,0.0
PF04577,0.64,1.28,0.05
PF04579,0.89,4.99,0.02
PF04587,,,0.0
PF04588,0.67,2.47,0.01
PF04589,0.57,2.2,0.2
PF04592,,,0.0
PF04593,,,0.0
PF04597,,,0.0
PF04598,0.44,0.87,0.1
PF04603,,,0.0
PF04614,,,0.0
PF04615,0.91,4.21,0.01
PF04617,0.5,1.84,0.21
PF04621,0.64,2.62,0.12
PF04622,,,0.0
PF04627,0.96,4.71,0.0
PF04628,0.7,2.75,0.09
PF04629,0.41,1.26,0.42
PF04636,0.76,3.28,0.03
PF04641,,,0.0
PF04643,0.58,1.04,0.08
PF04644,0.62,0.78,0.02
PF04652,,,0.0
PF04658,0.79,3.31,0.06
PF04664,0.76,2.96,0.01
PF04666,0.64,2.22,0.03
PF04667,0.79,3.38,0.09
PF04668,,,0.0
PF04669,,,0.0
PF04670,0.57,2.23,0.1
PF04675,0.45,0.39,0.12
PF04676,0.63,1.63,0.08
PF04677,0.62,1.69,0.09
PF04678,0.72,2.4,0.01
PF04679,0.51,1.02,0.15
PF04680,0.94,5.03,0.0
PF04683,,,0.0
PF04685,,,0.0
PF04691,,,0.0
PF04692,0.64,0.99,0.06
PF04695,,,0.0
PF04696,,,0.0
PF04697,,,0.0
PF04698,0.52,2.22,0.46
PF04699,0.84,3.75,0.01
PF04704,0.55,3.06,0.32
PF04706,0.58,2.43,0.06
PF04707,0.47,1.46,0.12
PF04710,0.85,4.08,0.02
PF04711,,,0.0
PF04712,0.81,3.56,0.02
PF04714,0.96,4.88,0.0
PF04716,,,0.0
PF04718,0.93,4.46,0.01
PF04719,,,0.0
PF04721,,,0.0
PF04722,,,0.0
PF04724,,,0.0
PF04727,0.45,1.47,0.21
PF04729,0.92,4.58,0.0
PF04731,0.51,1.57,0.21
PF04732,0.37,0.8,0.29
PF04733,,,0.0
PF04734,,,0.0
PF04739,0.96,4.96,0.01
PF04749,0.64,2.44,0.04
PF04750,0.67,2.02,0.04
PF04752,0.75,2.73,0.01
PF04756,0.59,2.47,0.22
PF04757,0.43,-0.07,0.21
PF04758,,,0.0
PF04762,,,0.0
PF04768,,,0.0
PF04774,,,0.0
PF04775,0.79,3.41,0.03
PF04777,0.58,1.47,0.05
PF04790,0.59,1.93,0.09
PF04791,0.27,0.91,0.57
PF04794,,,0.0
PF04795,,,0.0
PF04799,0.8,3.4,0.0
PF04800,,,0.0
PF04801,,,0.0
PF04802,0.8,3.85,0.07
PF04803,0.57,2.09,0.18
PF04810,0.62,2.9,0.05
PF04811,0.48,1.65,0.12
PF04812,0.72,2.41,0.06
PF04813,,,0.0
PF04814,0.56,1.77,0.19
PF04815,0.48,1.2,0.05
PF04818,0.38,1.13,0.21
PF04819,0.62,1.92,0.02
PF04821,,,0.0
PF04822,,,0.0
PF04824,0.7,2.21,0.03
PF04825,0.65,2.36,0.11
PF04826,0.51,1.54,0.05
PF04828,0.91,4.83,0.01
PF04831,0.59,1.5,0.02
PF04832,0.62,1.26,0.07
PF04836,0.84,3.63,0.0
PF04840,0.54,0.74,0.35
PF04841,,,0.0
PF04845,0.74,3.56,0.11
PF04847,0.8,3.63,0.02
PF04849,0.61,2.0,0.11
PF04851,0.55,1.3,0.14
PF04855,,,0.0
PF04856,0.92,4.43,0.02
PF04857,0.19,1.16,0.69
PF04858,,,0.0
PF04868,0.89,4.97,0.07
PF04869,,,0.0
PF04871,,,0.0
PF04874,,,0.0
PF04880,0.75,2.8,0.08
PF04882,,,0.0
PF04884,,,0.0
PF04889,,,0.0
PF04893,0.38,0.62,0.24
PF04900,0.65,1.41,0.03
PF04901,0.58,1.79,0.02
PF04902,,,0.0
PF04904,0.94,4.81,0.01
PF04905,0.79,3.07,0.01
PF04906,0.64,2.06,0.02
PF04908,0.7,2.74,0.03
PF04909,,,0.0
PF04910,,,0.0
PF04912,,,0.0
PF04916,,,0.0
PF04921,0.93,4.84,0.0
PF04922,0.98,5.16,0.0
PF04923,0.8,3.0,0.0
PF04925,,,0.0
PF04926,0.88,4.26,0.03
PF04928,0.94,4.85,0.0
PF04930,0.79,3.41,0.0
PF04931,,,0.0
PF04934,,,0.0
PF04935,,,0.0
PF04938,,,0.0
PF04939,,,0.0
PF04949,,,0.0
PF04950,0.62,0.9,0.03
PF04952,0.74,2.84,0.03
PF04959,,,0.0
PF04960,0.9,4.4,0.0
PF04961,,,0.0
PF04968,0.67,3.24,0.03
PF04969,0.31,0.63,0.23
PF04970,0.47,2.05,0.24
PF04979,0.78,3.33,0.04
PF04981,,,0.0
PF04983,0.54,1.23,0.07
PF04987,,,0.0
PF04988,0.63,2.13,0.02
PF04990,,,0.0
PF04991,0.73,2.59,0.03
PF04992,,,0.0
PF04997,0.46,0.87,0.24
PF04998,0.28,1.61,0.6
PF05000,0.56,1.3,0.07
PF05001,0.78,4.45,0.09
PF05002,0.61,1.92,0.22
PF05004,0.75,2.48,0.02
PF05005,,,0.0
PF05007,,,0.0
PF05008,0.62,1.19,0.02
PF05010,0.76,3.03,0.02
PF05011,,,0.0
PF05014,,,0.0
PF05018,0.41,0.77,0.32
PF05019,,,0.0
PF05020,,,0.0
PF05021,,,0.0
PF05022,,,0.0
PF05024,,,0.0
PF05025,,,0.0
PF05026,,,0.0
PF05028,,,0.0
PF05029,,,0.0
PF05030,0.77,3.52,0.04
PF05033,0.39,1.63,0.26
PF05038,,,0.0
PF05039,0.73,3.08,0.05
PF05041,0.69,3.07,0.12
PF05044,0.86,4.03,0.01
PF05046,,,0.0
PF05047,0.49,0.58,0.03
PF05048,,,0.0
PF05049,0.59,1.51,0.23
PF05051,,,0.0
PF05053,0.5,-2.0,0.5
PF05057,0.9,4.37,0.01
PF05060,,,0.0
PF05063,0.53,1.06,0.07
PF05064,0.84,3.53,0.02
PF05066,0.82,3.77,0.0
PF05071,0.58,1.15,0.2
PF05076,,,0.0
PF05083,,,0.0
PF05089,,,0.0
PF05090,,,0.0
PF05091,,,0.0
PF05093,0.5,0.0,0.48
PF05104,0.45,0.37,0.17
PF05110,0.44,1.96,0.32
PF05111,0.51,3.65,0.48
PF05118,0.62,2.35,0.11
PF05127,,,0.0
PF05129,,,0.0
PF05131,,,0.0
PF05132,,,0.0
PF05147,0.64,2.27,0.05
PF05148,,,0.0
PF05153,,,0.0
PF05154,0.6,1.52,0.03
PF05158,,,0.0
PF05160,,,0.0
PF05161,,,0.0
PF05168,,,0.0
PF05172,,,0.0
PF05175,0.47,0.75,0.2
PF05177,,,0.0
PF05178,,,0.0
PF05179,,,0.0
PF05180,,,0.0
PF05181,,,0.0
PF05182,,,0.0
PF05184,0.52,1.68,0.04
PF05185,,,0.0
PF05186,0.58,2.2,0.07
PF05187,,,0.0
PF05188,0.37,0.23,0.19
PF05189,0.6,0.8,0.03
PF05190,0.36,0.05,0.15
PF05191,0.81,3.65,0.0
PF05192,0.16,0.68,0.72
PF05193,0.32,0.17,0.18
PF05195,0.61,0.77,0.06
PF05196,0.74,3.32,0.04
PF05197,0.74,2.72,0.01
PF05198,,,0.0
PF05199,,,0.0
PF05205,0.88,4.06,0.0
PF05206,,,0.0
PF05207,0.71,3.15,0.07
PF05208,,,0.0
PF05210,0.56,2.73,0.1
PF05216,,,0.0
PF05219,,,0.0
PF05221,0.81,3.58,0.01
PF05222,0.59,0.81,0.08
PF05224,0.84,3.71,0.03
PF05225,0.67,2.92,0.15
PF05236,0.8,3.1,0.03
PF05238,,,0.0
PF05241,0.49,0.6,0.11
PF05250,,,0.0
PF05251,,,0.0
PF05253,0.51,2.28,0.1
PF05254,,,0.0
PF05255,0.84,4.15,0.02
PF05270,0.62,1.46,0.12
PF05276,0.73,2.33,0.01
PF05277,,,0.0
PF05279,0.61,3.38,0.31
PF05281,,,0.0
PF05282,,,0.0
PF05283,0.47,1.49,0.25
PF05285,,,0.0
PF05287,0.33,1.38,0.43
PF05291,,,0.0
PF05292,,,0.0
PF05296,0.49,1.62,0.08
PF05300,0.62,1.32,0.1
PF05301,,,0.0
PF05303,,,0.0
PF05308,0.52,0.95,0.1
PF05324,1.0,5.1,0.0
PF05326,,,0.0
PF05327,0.32,4.87,0.67
PF05328,,,0.0
PF05334,0.76,2.84,0.05
PF05337,,,0.0
PF05345,,,0.0
PF05346,,,0.0
PF05347,0.37,1.06,0.21
PF05348,,,0.0
PF05349,0.53,2.27,0.28
PF05350,0.77,4.68,0.21
PF05351,0.65,1.97,0.05
PF05355,,,0.0
PF05361,0.55,2.45,0.2
PF05362,0.71,2.2,0.04
PF05365,,,0.0
PF05366,,,0.0
PF05368,,,0.0
PF05378,,,0.0
PF05383,0.57,2.11,0.04
PF05386,0.87,4.03,0.0
PF05391,,,0.0
PF05392,0.85,4.09,0.0
PF05395,0.49,1.59,0.28
PF05399,,,0.0
PF05404,,,0.0
PF05405,,,0.0
PF05406,0.63,2.17,0.06
PF05422,,,0.0
PF05427,,,0.0
PF05428,,,0.0
PF05432,,,0.0
PF05434,0.79,3.21,0.01
PF05438,,,0.0
PF05439,,,0.0
PF05450,,,0.0
PF05454,,,0.0
PF05456,0.69,3.16,0.1
PF05458,,,0.0
PF05460,,,0.0
PF05461,0.5,1.77,0.18
PF05463,0.69,2.11,0.05
PF05466,,,0.0
PF05470,0.97,4.88,0.0
PF05474,0.74,4.4,0.21
PF05477,,,0.0
PF05478,0.63,1.23,0.02
PF05483,,,0.0
PF05485,0.37,1.71,0.3
PF05486,,,0.0
PF05493,0.88,4.58,0.02
PF05495,,,0.0
PF05499,,,0.0
PF05502,0.5,-1.0,0.5
PF05507,0.63,1.93,0.16
PF05510,0.68,2.29,0.12
PF05511,,,0.0
PF05517,0.78,3.39,0.0
PF05527,0.74,3.12,0.0
PF05529,0.75,2.76,0.03
PF05536,,,0.0
PF05544,,,0.0
PF05556,0.48,1.57,0.29
PF05557,,,0.0
PF05571,,,0.0
PF05572,0.66,3.37,0.24
PF05577,0.57,1.42,0.06
PF05586,0.77,3.12,0.06
PF05587,0.64,2.27,0.01
PF05600,,,0.0
PF05602,0.63,1.35,0.06
PF05603,,,0.0
PF05604,,,0.0
PF05605,0.48,2.11,0.13
PF05608,,,0.0
PF05609,0.81,3.39,0.02
PF05612,,,0.0
PF05615,,,0.0
PF05620,,,0.0
PF05622,0.71,2.64,0.03
PF05624,0.8,4.88,0.0
PF05625,,,0.0
PF05631,,,0.0
PF05640,0.75,3.58,0.04
PF05641,0.92,4.95,0.03
PF05644,0.53,1.55,0.4
PF05645,,,0.0
PF05647,0.75,3.35,0.14
PF05648,0.54,1.28,0.12
PF05649,0.51,1.88,0.1
PF05652,,,0.0
PF05653,0.58,2.05,0.05
PF05667,,,0.0
PF05669,,,0.0
PF05670,0.6,0.88,0.06
PF05672,0.61,2.36,0.14
PF05676,,,0.0
PF05679,0.36,1.23,0.28
PF05680,,,0.0
PF05686,0.61,1.87,0.05
PF05693,0.87,4.18,0.0
PF05694,,,0.0
PF05699,0.31,0.25,0.32
PF05700,,,0.0
PF05705,,,0.0
PF05706,,,0.0
PF05712,0.52,2.69,0.29
PF05715,0.77,4.0,0.01
PF05716,0.27,1.89,0.63
PF05719,0.85,3.95,0.02
PF05721,0.58,0.6,0.1
PF05724,,,0.0
PF05726,,,0.0
PF05729,0.35,1.17,0.26
PF05731,0.55,0.35,0.21
PF05735,0.83,4.12,0.0
PF05739,0.46,1.22,0.03
PF05741,0.77,3.76,0.0
PF05742,,,0.0
PF05743,0.78,3.16,0.0
PF05746,0.49,0.7,0.11
PF05753,,,0.0
PF05760,0.31,1.29,0.59
PF05761,0.48,1.76,0.19
PF05764,,,0.0
PF05769,0.5,2.86,0.37
PF05770,,,0.0
PF05773,0.25,0.6,0.42
PF05778,,,0.0
PF05781,0.61,1.05,0.11
PF05782,,,0.0
PF05783,0.58,2.75,0.27
PF05786,,,0.0
PF05790,0.4,0.25,0.12
PF05793,,,0.0
PF05794,0.7,2.72,0.04
PF05804,,,0.0
PF05805,0.47,1.72,0.19
PF05806,,,0.0
PF05808,,,0.0
PF05811,,,0.0
PF05817,,,0.0
PF05821,,,0.0
PF05822,0.8,3.32,0.0
PF05824,0.91,4.82,0.04
PF05825,0.58,1.62,0.17
PF05826,0.47,1.08,0.21
PF05827,0.62,1.54,0.17
PF05831,0.73,3.09,0.05
PF05832,0.83,4.25,0.05
PF05833,,,0.0
PF05835,0.57,2.18,0.15
PF05837,,,0.0
PF05839,,,0.0
PF05843,0.54,0.68,0.31
PF05856,,,0.0
PF05859,,,0.0
PF05871,,,0.0
PF05873,,,0.0
PF05875,0.52,1.21,0.12
PF05881,,,0.0
PF05889,,,0.0
PF05890,,,0.0
PF05891,0.75,2.86,0.01
PF05902,0.8,3.85,0.08
PF05903,0.64,1.45,0.09
PF05907,,,0.0
PF05914,0.68,1.62,0.0
PF05915,,,0.0
PF05916,0.4,-0.08,0.2
PF05918,,,0.0
PF05920,0.72,3.54,0.0
PF05922,,,0.0
PF05923,0.52,2.1,0.16
PF05924,0.57,2.16,0.08
PF05934,,,0.0
PF05937,,,0.0
PF05956,0.63,1.1,0.09
PF05958,,,0.0
PF05964,0.54,2.37,0.11
PF05965,0.5,1.54,0.1
PF05970,,,0.0
PF05971,,,0.0
PF05972,0.68,2.89,0.0
PF05978,0.59,0.82,0.11
PF05983,,,0.0
PF05986,0.35,1.33,0.22
PF05994,0.62,4.61,0.33
PF05995,,,0.0
PF05997,0.71,3.38,0.16
PF06001,0.98,5.47,0.0
PF06003,0.72,2.71,0.06
PF06008,0.43,0.51,0.02
PF06009,0.47,1.07,0.1
PF06012,,,0.0
PF06017,0.36,1.12,0.26
PF06021,0.65,2.43,0.03
PF06025,,,0.0
PF06026,,,0.0
PF06027,0.59,2.28,0.2
PF06031,0.61,1.64,0.02
PF06046,0.46,0.94,0.1
PF06047,0.98,4.89,0.01
PF06052,,,0.0
PF06058,0.84,3.91,0.02
PF06060,0.61,1.13,0.12
PF06068,0.73,2.44,0.02
PF06071,,,0.0
PF06079,,,0.0
PF06080,,,0.0
PF06083,0.52,2.01,0.12
PF06087,,,0.0
PF06090,,,0.0
PF06093,,,0.0
PF06094,,,0.0
PF06098,,,0.0
PF06102,,,0.0
PF06105,0.8,3.21,0.0
PF06110,,,0.0
PF06113,,,0.0
PF06119,0.5,1.55,0.14
PF06121,,,0.0
PF06140,0.71,3.02,0.1
PF06148,,,0.0
PF06155,0.63,1.53,0.03
PF06159,,,0.0
PF06179,,,0.0
PF06189,0.84,3.72,0.02
PF06201,0.62,1.14,0.06
PF06202,,,0.0
PF06209,,,0.0
PF06211,,,0.0
PF06212,,,0.0
PF06214,,,0.0
PF06218,0.5,1.0,0.5
PF06220,0.59,1.94,0.06
PF06221,,,0.0
PF06229,,,0.0
PF06237,0.73,2.64,0.06
PF06239,,,0.0
PF06244,,,0.0
PF06246,,,0.0
PF06248,,,0.0
PF06268,0.35,0.69,0.18
PF06271,,,0.0
PF06278,,,0.0
PF06292,0.29,1.45,0.5
PF06293,,,0.0
PF06294,0.55,1.24,0.05
PF06297,0.59,2.53,0.12
PF06309,0.58,2.25,0.08
PF06311,0.84,4.01,0.04
PF06312,0.36,2.04,0.39
PF06320,,,0.0
PF06325,0.43,1.63,0.28
PF06327,0.44,1.17,0.14
PF06328,0.42,0.51,0.14
PF06331,,,0.0
PF06333,0.81,3.68,0.06
PF06337,0.27,1.85,0.55
PF06346,,,0.0
PF06350,,,0.0
PF06365,0.51,0.71,0.06
PF06367,0.46,1.41,0.11
PF06371,0.32,1.55,0.39
PF06372,,,0.0
PF06373,,,0.0
PF06374,0.93,5.35,0.07
PF06375,,,0.0
PF06384,0.68,1.92,0.03
PF06387,0.61,2.34,0.12
PF06388,0.68,1.77,0.02
PF06390,,,0.0
PF06391,,,0.0
PF06393,,,0.0
PF06396,,,0.0
PF06398,0.68,2.16,0.07
PF06399,,,0.0
PF06400,,,0.0
PF06401,,,0.0
PF06407,0.72,4.05,0.23
PF06409,0.71,4.41,0.21
PF06413,,,0.0
PF06417,,,0.0
PF06418,0.92,4.52,0.0
PF06419,,,0.0
PF06421,,,0.0
PF06423,,,0.0
PF06424,,,0.0
PF06427,0.83,3.71,0.0
PF06428,0.78,3.9,0.14
PF06432,,,0.0
PF06444,,,0.0
PF06446,,,0.0
PF06448,,,0.0
PF06455,,,0.0
PF06456,0.48,1.18,0.08
PF06459,0.58,1.75,0.1
PF06461,0.92,4.71,0.02
PF06462,0.49,1.99,0.13
PF06463,,,0.0
PF06464,0.53,1.45,0.12
PF06465,0.93,5.28,0.05
PF06466,0.86,3.88,0.0
PF06467,0.3,1.27,0.21
PF06468,0.68,2.09,0.04
PF06469,0.82,3.77,0.05
PF06470,0.41,0.95,0.15
PF06472,0.57,1.44,0.01
PF06473,0.47,0.9,0.16
PF06479,0.62,1.88,0.06
PF06480,0.61,1.29,0.15
PF06482,0.79,3.17,0.01
PF06484,0.39,2.77,0.48
PF06487,,,0.0
PF06512,0.4,1.68,0.3
PF06524,,,0.0
PF06529,,,0.0
PF06534,0.72,2.99,0.04
PF06535,0.68,3.07,0.12
PF06540,,,0.0
PF06541,,,0.0
PF06544,0.47,1.12,0.26
PF06546,0.61,0.78,0.07
PF06553,0.77,3.32,0.07
PF06554,,,0.0
PF06565,0.39,1.43,0.28
PF06566,,,0.0
PF06567,,,0.0
PF06573,,,0.0
PF06581,,,0.0
PF06583,0.69,2.09,0.06
PF06584,,,0.0
PF06588,,,0.0
PF06602,0.36,2.05,0.37
PF06607,0.7,3.25,0.12
PF06614,,,0.0
PF06617,0.45,1.43,0.36
PF06621,0.6,0.55,0.07
PF06623,0.8,3.62,0.09
PF06624,0.94,4.47,0.01
PF06625,0.77,2.9,0.02
PF06628,,,0.0
PF06632,,,0.0
PF06637,,,0.0
PF06638,0.86,3.92,0.01
PF06644,,,0.0
PF06645,,,0.0
PF06657,0.71,2.17,0.02
PF06658,,,0.0
PF06662,,,0.0
PF06663,0.63,3.12,0.24
PF06664,0.59,0.53,0.06
PF06668,0.46,1.31,0.12
PF06677,,,0.0
PF06679,0.45,1.37,0.32
PF06682,,,0.0
PF06699,,,0.0
PF06701,0.61,2.84,0.1
PF06702,0.69,2.69,0.03
PF06703,,,0.0
PF06726,,,0.0
PF06728,,,0.0
PF06729,,,0.0
PF06730,,,0.0
PF06732,,,0.0
PF06733,0.6,2.24,0.11
PF06736,0.63,1.09,0.05
PF06741,0.88,3.91,0.01
PF06743,0.42,0.9,0.11
PF06747,0.38,1.14,0.1
PF06752,0.67,1.66,0.07
PF06758,0.61,3.37,0.21
PF06762,0.67,2.02,0.04
PF06773,,,0.0
PF06775,,,0.0
PF06777,,,0.0
PF06783,,,0.0
PF06784,,,0.0
PF06789,0.62,1.69,0.1
PF06803,,,0.0
PF06807,,,0.0
PF06809,,,0.0
PF06814,0.42,1.64,0.28
PF06816,0.63,2.24,0.06
PF06817,0.98,5.02,0.01
PF06818,0.45,2.17,0.33
PF06821,,,0.0
PF06825,0.69,2.29,0.03
PF06827,,,0.0
PF06831,0.63,0.96,0.03
PF06839,0.46,2.39,0.2
PF06840,,,0.0
PF06842,0.66,1.97,0.07
PF06858,,,0.0
PF06859,0.62,1.42,0.08
PF06862,,,0.0
PF06870,,,0.0
PF06875,,,0.0
PF06881,0.78,3.27,0.05
PF06883,,,0.0
PF06886,0.54,0.71,0.24
PF06888,0.7,2.34,0.01
PF06905,,,0.0
PF06907,0.64,1.47,0.03
PF06910,,,0.0
PF06911,,,0.0
PF06916,0.65,1.38,0.02
PF06920,0.35,1.59,0.35
PF06936,,,0.0
PF06937,,,0.0
PF06941,0.77,3.17,0.03
PF06951,0.72,2.92,0.04
PF06954,0.75,3.07,0.02
PF06957,,,0.0
PF06959,,,0.0
PF06963,,,0.0
PF06969,,,0.0
PF06978,,,0.0
PF06979,0.4,-0.16,0.2
PF06984,,,0.0
PF06989,,,0.0
PF06990,0.44,1.87,0.3
PF06991,,,0.0
PF07000,,,0.0
PF07001,0.72,3.01,0.06
PF07002,0.71,3.31,0.04
PF07004,0.28,1.53,0.43
PF07010,,,0.0
PF07019,0.57,0.27,0.05
PF07034,,,0.0
PF07035,,,0.0
PF07039,,,0.0
PF07047,,,0.0
PF07051,0.68,2.63,0.09
PF07052,,,0.0
PF07061,,,0.0
PF07064,,,0.0
PF07065,,,0.0
PF07074,,,0.0
PF07078,,,0.0
PF07084,0.65,1.8,0.1
PF07086,,,0.0
PF07092,0.61,1.77,0.01
PF07093,,,0.0
PF07096,,,0.0
PF07106,,,0.0
PF07111,,,0.0
PF07114,0.64,1.22,0.02
PF07139,0.71,1.98,0.02
PF07140,,,0.0
PF07142,0.71,3.59,0.21
PF07145,0.55,2.35,0.19
PF07147,0.53,1.18,0.41
PF07156,0.7,2.15,0.01
PF07159,0.54,2.07,0.18
PF07160,,,0.0
PF07162,0.54,1.22,0.09
PF07163,,,0.0
PF07175,,,0.0
PF07177,0.34,1.29,0.31
PF07189,,,0.0
PF07192,0.89,4.03,0.01
PF07200,0.58,1.51,0.03
PF07213,0.51,1.4,0.47
PF07221,,,0.0
PF07222,,,0.0
PF07225,,,0.0
PF07228,,,0.0
PF07258,0.34,0.89,0.16
PF07259,,,0.0
PF07260,,,0.0
PF07263,,,0.0
PF07264,,,0.0
PF07281,0.93,4.74,0.0
PF07286,,,0.0
PF07289,,,0.0
PF07292,0.55,1.32,0.02
PF07297,,,0.0
PF07303,0.55,1.87,0.02
PF07304,,,0.0
PF07324,0.98,4.86,0.01
PF07326,,,0.0
PF07334,0.59,0.76,0.08
PF07347,,,0.0
PF07353,,,0.0
PF07354,0.69,2.26,0.02
PF07359,,,0.0
PF07392,,,0.0
PF07393,,,0.0
PF07400,,,0.0
PF07412,0.58,2.45,0.33
PF07421,,,0.0
PF07426,,,0.0
PF07443,0.7,2.18,0.0
PF07448,,,0.0
PF07452,0.48,0.62,0.2
PF07458,0.59,2.68,0.15
PF07469,0.56,1.32,0.01
PF07474,0.52,1.36,0.07
PF07479,0.89,4.31,0.01
PF07491,,,0.0
PF07496,0.49,2.33,0.18
PF07500,0.51,1.66,0.09
PF07502,0.47,1.36,0.18
PF07521,0.54,1.61,0.12
PF07522,0.49,0.98,0.17
PF07524,0.54,1.22,0.09
PF07525,0.44,1.67,0.17
PF07527,0.44,1.77,0.15
PF07528,0.5,2.07,0.24
PF07529,0.57,1.75,0.03
PF07531,0.69,2.56,0.04
PF07533,0.56,2.1,0.07
PF07534,0.46,2.02,0.25
PF07535,0.62,3.05,0.15
PF07539,,,0.0
PF07540,,,0.0
PF07541,,,0.0
