Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF03950,0.6,0.75,0.08
PF03951,,,0.0
PF03952,0.89,4.23,0.01
PF03953,0.58,2.72,0.07
PF03954,0.62,2.35,0.15
PF03957,0.57,1.99,0.2
PF03959,,,0.0
PF03962,,,0.0
PF03966,0.54,0.44,0.33
PF03969,,,0.0
PF03972,,,0.0
PF03980,,,0.0
PF03981,,,0.0
PF03982,0.64,2.75,0.03
PF03985,,,0.0
PF03987,0.56,0.46,0.19
PF03992,0.63,2.13,0.03
PF03997,,,0.0
PF03998,,,0.0
PF03999,,,0.0
PF04000,0.48,0.74,0.12
PF04003,0.46,0.43,0.05
PF04004,,,0.0
PF04005,0.74,2.56,0.0
PF04006,,,0.0
PF04031,,,0.0
PF04032,,,0.0
PF04034,,,0.0
PF04037,,,0.0
PF04042,0.46,0.05,0.09
PF04045,,,0.0
PF04046,0.66,1.7,0.07
PF04048,,,0.0
PF04049,,,0.0
PF04050,,,0.0
PF04051,0.45,1.08,0.16
PF04053,0.59,0.71,0.08
PF04054,,,0.0
PF04055,0.23,0.23,0.48
PF04056,0.99,5.08,0.0
PF04057,,,0.0
PF04061,0.9,4.61,0.0
PF04062,,,0.0
PF04063,,,0.0
PF04064,,,0.0
PF04065,,,0.0
PF04068,0.59,1.07,0.09
PF04072,0.66,1.51,0.05
PF04073,,,0.0
PF04078,,,0.0
PF04080,,,0.0
PF04081,,,0.0
PF04083,,,0.0
PF04084,,,0.0
PF04086,,,0.0
PF04088,,,0.0
PF04089,0.33,0.75,0.21
PF04091,0.88,3.98,0.0
PF04095,,,0.0
PF04096,,,0.0
PF04097,,,0.0
PF04098,,,0.0
PF04099,0.57,0.95,0.2
PF04100,,,0.0
PF04101,,,0.0
PF04103,0.23,0.84,0.46
PF04104,,,0.0
PF04106,,,0.0
PF04109,0.76,2.79,0.01
PF04110,,,0.0
PF04111,0.82,3.49,0.01
PF04112,0.5,-0.57,0.48
PF04113,,,0.0
PF04114,,,0.0
PF04116,0.4,0.85,0.16
PF04117,0.53,1.57,0.04
PF04121,,,0.0
PF04124,,,0.0
PF04127,0.5,-1.67,0.45
PF04129,,,0.0
PF04130,0.38,0.77,0.23
PF04133,0.81,3.55,0.02
PF04135,,,0.0
PF04136,,,0.0
PF04137,0.81,3.62,0.02
PF04139,0.7,2.16,0.02
PF04140,,,0.0
PF04142,0.47,1.46,0.2
PF04144,0.67,3.1,0.02
PF04145,0.63,1.33,0.07
PF04146,0.43,2.71,0.41
PF04147,,,0.0
PF04148,,,0.0
PF04152,,,0.0
PF04153,0.62,0.98,0.05
PF04157,0.57,0.59,0.15
PF04158,,,0.0
PF04161,,,0.0
PF04176,,,0.0
PF04177,,,0.0
PF04178,0.44,1.07,0.16
PF04180,0.5,,0.5
PF04181,,,0.0
PF04182,,,0.0
PF04184,0.58,3.94,0.35
PF04188,,,0.0
PF04189,,,0.0
PF04190,,,0.0
PF04191,,,0.0
PF04192,,,0.0
PF04193,0.32,0.28,0.21
PF04194,0.69,1.94,0.03
PF04201,0.57,2.99,0.26
PF04209,,,0.0
PF04212,0.45,1.34,0.07
PF04218,0.42,1.42,0.16
PF04241,,,0.0
PF04253,0.64,2.25,0.04
PF04258,0.57,2.09,0.13
PF04263,,,0.0
PF04265,,,0.0
PF04266,,,0.0
PF04272,,,0.0
PF04275,,,0.0
PF04280,0.56,0.05,0.03
PF04281,,,0.0
PF04300,0.6,2.18,0.04
PF04321,,,0.0
PF04326,0.35,1.39,0.4
PF04360,,,0.0
PF04366,,,0.0
PF04376,,,0.0
PF04377,,,0.0
PF04379,0.65,1.54,0.05
PF04382,0.59,2.73,0.19
PF04387,0.59,1.92,0.02
PF04388,,,0.0
PF04389,0.27,0.94,0.45
PF04402,,,0.0
PF04406,,,0.0
PF04408,0.22,1.23,0.54
PF04410,0.56,0.54,0.08
PF04418,,,0.0
PF04419,0.68,2.11,0.04
PF04420,,,0.0
PF04421,,,0.0
PF04423,,,0.0
PF04424,0.83,3.54,0.01
PF04427,0.35,0.89,0.36
PF04430,0.59,0.62,0.04
PF04433,0.45,1.42,0.2
PF04434,0.42,1.08,0.3
PF04437,,,0.0
PF04438,0.44,2.05,0.22
PF04440,0.52,1.19,0.16
PF04442,,,0.0
PF04446,,,0.0
PF04457,,,0.0
PF04487,0.41,1.81,0.47
PF04488,0.66,1.96,0.1
PF04493,,,0.0
PF04494,0.65,1.5,0.01
PF04495,0.54,2.65,0.23
PF04499,0.34,2.82,0.54
PF04500,0.86,4.31,0.0
PF04502,,,0.0
PF04503,0.61,4.3,0.29
PF04505,0.38,1.46,0.24
PF04506,,,0.0
PF04511,0.73,2.75,0.02
PF04515,0.58,2.25,0.08
PF04516,0.57,2.42,0.11
PF04538,0.29,1.25,0.43
PF04547,0.38,1.97,0.35
PF04548,0.47,1.83,0.17
PF04549,,,0.0
PF04553,0.64,1.95,0.18
PF04557,,,0.0
PF04558,,,0.0
PF04560,0.62,2.18,0.09
PF04561,0.49,0.45,0.09
PF04563,0.49,0.35,0.06
PF04564,0.44,1.18,0.15
PF04565,0.61,1.9,0.04
PF04566,0.69,1.9,0.01
PF04567,0.61,1.47,0.13
PF04568,,,0.0
PF04571,0.86,3.99,0.0
PF04572,0.67,2.31,0.04
PF04573,,,0.0
PF04577,0.55,-0.06,0.18
PF04579,0.89,5.01,0.02
PF04587,,,0.0
PF04588,0.66,2.47,0.03
PF04589,0.56,2.08,0.2
PF04592,,,0.0
PF04593,,,0.0
PF04597,,,0.0
PF04598,0.42,0.87,0.15
PF04603,,,0.0
PF04614,,,0.0
PF04615,0.85,3.98,0.07
PF04617,0.49,1.98,0.22
PF04621,0.64,2.63,0.12
PF04622,,,0.0
PF04627,0.96,4.71,0.0
PF04628,0.7,2.72,0.1
PF04629,0.41,1.24,0.41
PF04636,0.76,3.29,0.03
PF04641,,,0.0
PF04643,0.59,1.08,0.08
PF04644,0.62,0.78,0.02
PF04652,,,0.0
PF04658,0.81,3.45,0.04
PF04664,0.76,2.88,0.01
PF04666,0.63,2.25,0.05
PF04667,0.73,3.44,0.17
PF04668,,,0.0
PF04669,,,0.0
PF04670,0.57,2.23,0.1
PF04675,0.45,0.36,0.12
PF04676,0.63,1.53,0.07
PF04677,0.61,1.46,0.09
PF04678,0.73,2.42,0.0
PF04679,0.51,1.12,0.16
PF04680,0.9,5.09,0.05
PF04683,,,0.0
PF04685,,,0.0
PF04691,,,0.0
PF04692,0.64,0.93,0.05
PF04695,,,0.0
PF04696,,,0.0
PF04697,,,0.0
PF04698,0.52,2.12,0.46
PF04699,0.84,3.75,0.01
PF04704,0.53,3.03,0.34
PF04706,0.58,2.43,0.06
PF04707,0.47,1.45,0.12
PF04710,0.84,4.19,0.02
PF04711,,,0.0
PF04712,0.81,3.6,0.02
PF04714,0.96,4.9,0.0
PF04716,,,0.0
PF04718,0.94,4.46,0.01
PF04719,,,0.0
PF04721,,,0.0
PF04722,,,0.0
PF04724,,,0.0
PF04727,0.45,1.39,0.2
PF04729,0.92,4.58,0.0
PF04731,0.51,1.61,0.22
PF04732,0.37,0.72,0.26
PF04733,,,0.0
PF04734,,,0.0
PF04739,0.97,5.04,0.0
PF04749,0.61,2.54,0.1
PF04750,0.67,2.01,0.04
PF04752,0.75,2.68,0.01
PF04756,0.59,2.39,0.22
PF04757,0.44,-0.07,0.18
PF04758,,,0.0
PF04762,,,0.0
PF04768,,,0.0
PF04774,,,0.0
PF04775,0.79,3.41,0.04
PF04777,0.57,1.61,0.09
PF04790,0.58,1.88,0.09
PF04791,0.27,0.83,0.55
PF04794,,,0.0
PF04795,,,0.0
PF04799,0.79,3.37,0.01
PF04800,,,0.0
PF04801,,,0.0
PF04802,0.88,4.18,0.0
PF04803,0.57,2.14,0.18
PF04810,0.61,2.91,0.06
PF04811,0.48,1.64,0.13
PF04812,0.72,2.41,0.06
PF04813,,,0.0
PF04814,0.56,1.8,0.2
PF04815,0.48,1.17,0.04
PF04818,0.37,1.12,0.23
PF04819,0.62,1.87,0.02
PF04821,,,0.0
PF04822,,,0.0
PF04824,0.69,2.14,0.02
PF04825,0.64,2.22,0.12
PF04826,0.5,1.53,0.08
PF04828,0.88,4.63,0.04
PF04831,0.59,1.48,0.01
PF04832,0.63,1.25,0.02
PF04836,0.84,3.63,0.0
PF04840,0.53,0.73,0.36
PF04841,,,0.0
PF04845,0.74,3.55,0.11
PF04847,0.8,3.57,0.02
PF04849,0.61,1.99,0.11
PF04851,0.54,1.2,0.12
PF04855,,,0.0
PF04856,0.93,4.39,0.01
PF04857,0.2,1.03,0.66
PF04858,,,0.0
PF04868,0.88,4.79,0.07
PF04869,,,0.0
PF04871,,,0.0
PF04874,,,0.0
PF04880,0.75,2.81,0.07
PF04882,0.33,-0.92,0.66
PF04884,,,0.0
PF04889,,,0.0
PF04893,0.39,0.57,0.2
PF04900,0.65,1.41,0.03
PF04901,0.58,1.73,0.01
PF04902,,,0.0
PF04904,0.94,4.79,0.01
PF04905,0.79,3.02,0.01
PF04906,0.63,2.02,0.02
PF04908,0.7,2.71,0.03
PF04909,,,0.0
PF04910,,,0.0
PF04912,,,0.0
PF04916,,,0.0
PF04921,0.77,4.51,0.17
PF04922,0.98,5.16,0.0
PF04923,0.8,3.01,0.01
PF04925,,,0.0
PF04926,0.43,4.08,0.53
PF04928,0.92,4.52,0.0
PF04930,0.79,3.41,0.0
PF04931,,,0.0
PF04934,,,0.0
PF04935,,,0.0
PF04938,,,0.0
PF04939,,,0.0
PF04949,,,0.0
PF04950,0.62,0.87,0.03
PF04952,0.73,2.47,0.0
PF04959,,,0.0
PF04960,0.9,4.4,0.0
PF04961,,,0.0
PF04968,0.67,3.16,0.02
PF04969,0.32,0.6,0.21
PF04970,0.42,1.95,0.31
PF04979,0.77,3.35,0.05
PF04981,,,0.0
PF04983,0.53,1.27,0.1
PF04987,,,0.0
PF04988,0.63,2.13,0.02
PF04990,,,0.0
PF04991,0.71,2.41,0.05
PF04992,,,0.0
PF04997,0.46,0.88,0.25
PF04998,0.48,0.82,0.17
PF05000,0.56,1.24,0.07
PF05001,0.51,4.6,0.42
PF05002,0.6,1.86,0.23
PF05004,0.74,2.46,0.03
PF05005,,,0.0
PF05007,,,0.0
PF05008,0.62,1.18,0.02
PF05010,0.76,3.03,0.02
PF05011,,,0.0
PF05014,,,0.0
PF05018,0.41,0.68,0.32
PF05019,,,0.0
PF05020,,,0.0
PF05021,,,0.0
PF05022,,,0.0
PF05024,,,0.0
PF05025,,,0.0
PF05026,,,0.0
PF05028,,,0.0
PF05029,,,0.0
PF05030,0.77,3.41,0.03
PF05033,0.39,1.64,0.28
PF05038,,,0.0
PF05039,0.71,2.57,0.04
PF05041,0.68,3.0,0.12
PF05044,0.86,3.98,0.01
PF05046,,,0.0
PF05047,0.48,0.49,0.03
PF05048,,,0.0
PF05049,0.58,1.5,0.27
PF05051,,,0.0
PF05053,0.5,-2.33,0.5
PF05057,0.9,4.41,0.01
PF05060,,,0.0
PF05063,0.53,1.06,0.08
PF05064,0.83,3.43,0.03
PF05066,0.82,3.77,0.02
PF05071,0.57,1.03,0.22
PF05076,,,0.0
PF05083,,,0.0
PF05089,,,0.0
PF05090,,,0.0
PF05091,,,0.0
PF05093,0.5,-1.33,0.46
PF05104,0.61,0.9,0.09
PF05110,0.44,1.94,0.32
PF05111,0.51,3.74,0.48
PF05118,0.58,2.3,0.17
PF05127,,,0.0
PF05129,,,0.0
PF05131,,,0.0
PF05132,,,0.0
PF05147,0.64,2.27,0.06
PF05148,,,0.0
PF05153,,,0.0
PF05154,0.57,1.31,0.04
PF05158,,,0.0
PF05160,,,0.0
PF05161,,,0.0
PF05168,,,0.0
PF05172,,,0.0
PF05175,0.44,0.6,0.27
PF05177,,,0.0
PF05178,,,0.0
PF05179,,,0.0
PF05180,,,0.0
PF05181,,,0.0
PF05182,,,0.0
PF05184,0.48,1.38,0.05
PF05185,,,0.0
PF05186,0.59,2.08,0.05
PF05187,,,0.0
PF05188,0.37,0.2,0.19
PF05189,0.6,0.77,0.03
PF05190,0.37,0.04,0.14
PF05191,0.81,3.65,0.0
PF05192,0.34,0.19,0.23
PF05193,0.26,0.07,0.28
PF05195,0.6,0.74,0.08
PF05196,0.74,3.32,0.04
PF05197,0.74,2.72,0.01
PF05198,,,0.0
PF05199,,,0.0
PF05205,0.87,4.03,0.0
PF05206,,,0.0
PF05207,0.71,3.09,0.06
PF05208,,,0.0
PF05210,0.55,2.73,0.11
PF05216,,,0.0
PF05219,,,0.0
PF05221,0.4,3.11,0.5
PF05222,0.59,0.81,0.08
PF05224,0.85,3.79,0.02
PF05225,0.65,2.61,0.15
PF05236,0.8,2.99,0.02
PF05238,,,0.0
PF05241,0.49,0.59,0.11
PF05250,,,0.0
PF05251,,,0.0
PF05253,0.51,2.13,0.07
PF05254,,,0.0
PF05255,0.84,4.15,0.03
PF05270,0.61,1.24,0.12
PF05276,0.72,2.31,0.01
PF05277,,,0.0
PF05279,0.56,2.48,0.37
PF05281,,,0.0
PF05282,,,0.0
PF05283,0.46,1.35,0.27
PF05285,0.5,-3.0,0.5
PF05287,0.29,1.43,0.49
PF05291,,,0.0
PF05292,,,0.0
PF05296,0.48,1.61,0.09
PF05300,0.61,1.38,0.11
PF05301,,,0.0
PF05303,,,0.0
PF05308,0.52,0.92,0.1
PF05324,1.0,5.11,0.0
PF05326,,,0.0
PF05327,0.32,3.82,0.66
PF05328,,,0.0
PF05334,0.75,2.77,0.05
PF05337,,,0.0
PF05345,,,0.0
PF05346,,,0.0
PF05347,0.36,0.97,0.21
PF05348,,,0.0
PF05349,0.53,2.27,0.28
PF05350,0.58,4.17,0.37
PF05351,0.65,1.98,0.05
PF05355,,,0.0
PF05361,0.5,2.15,0.22
PF05362,0.71,2.15,0.03
PF05365,,,0.0
PF05366,,,0.0
PF05368,,,0.0
PF05378,,,0.0
PF05383,0.57,2.09,0.05
PF05386,0.87,4.03,0.0
PF05391,,,0.0
PF05392,0.85,4.09,0.0
PF05395,0.49,1.24,0.22
PF05399,,,0.0
PF05404,,,0.0
PF05405,,,0.0
PF05406,0.62,2.2,0.07
PF05422,,,0.0
PF05427,,,0.0
PF05428,,,0.0
PF05432,,,0.0
PF05434,0.8,3.23,0.01
PF05438,,,0.0
PF05439,,,0.0
PF05450,,,0.0
PF05454,,,0.0
PF05456,0.69,3.07,0.1
PF05458,,,0.0
PF05460,,,0.0
PF05461,0.48,1.7,0.21
PF05463,0.68,2.06,0.05
PF05466,,,0.0
PF05470,0.97,4.88,0.0
PF05474,0.56,4.0,0.38
PF05477,,,0.0
PF05478,0.63,1.22,0.02
PF05483,,,0.0
PF05485,0.29,1.73,0.48
PF05486,,,0.0
PF05493,0.88,4.52,0.02
PF05495,,,0.0
PF05499,,,0.0
PF05502,0.5,-1.09,0.45
PF05507,0.63,1.9,0.15
PF05510,0.43,2.2,0.45
PF05511,,,0.0
PF05517,0.78,3.39,0.0
PF05527,0.74,3.12,0.0
PF05529,0.74,2.72,0.04
PF05536,,,0.0
PF05544,,,0.0
PF05556,0.48,1.53,0.29
PF05557,,,0.0
PF05571,,,0.0
PF05572,0.75,3.56,0.1
PF05577,0.57,1.43,0.06
PF05586,0.76,3.05,0.08
PF05587,0.64,2.27,0.02
PF05600,,,0.0
PF05602,0.63,1.33,0.05
PF05603,,,0.0
PF05604,,,0.0
PF05605,0.44,1.99,0.18
PF05608,0.5,,0.5
PF05609,0.81,3.39,0.01
PF05612,,,0.0
PF05615,,,0.0
PF05620,,,0.0
PF05622,0.71,2.61,0.03
PF05624,0.8,4.88,0.0
PF05625,,,0.0
PF05631,,,0.0
PF05640,0.73,3.57,0.06
PF05641,0.9,5.06,0.05
PF05644,0.52,1.14,0.4
PF05645,,,0.0
PF05647,0.75,3.53,0.13
PF05648,0.54,1.27,0.12
PF05649,0.5,1.89,0.13
PF05652,,,0.0
PF05653,0.58,2.03,0.05
PF05667,,,0.0
PF05669,,,0.0
PF05670,0.6,0.88,0.07
PF05672,0.61,2.34,0.13
PF05676,,,0.0
PF05679,0.36,1.2,0.29
PF05680,,,0.0
PF05686,0.6,1.83,0.07
PF05693,0.87,4.16,0.0
PF05694,,,0.0
PF05699,0.35,0.12,0.18
PF05700,,,0.0
PF05705,,,0.0
PF05706,,,0.0
PF05712,0.5,2.42,0.27
PF05715,0.77,4.03,0.01
PF05716,0.27,1.68,0.62
PF05719,0.84,3.83,0.02
PF05721,0.58,0.6,0.1
PF05724,,,0.0
PF05726,,,0.0
PF05729,0.34,1.14,0.27
PF05731,0.55,0.32,0.21
PF05735,0.83,4.12,0.0
PF05739,0.43,1.23,0.11
PF05741,0.78,3.77,0.0
PF05742,,,0.0
PF05743,0.77,3.14,0.01
PF05746,0.49,0.75,0.11
PF05753,,,0.0
PF05760,0.31,0.81,0.55
PF05761,0.47,1.73,0.21
PF05764,,,0.0
PF05769,0.49,2.5,0.37
PF05770,,,0.0
PF05773,0.25,0.6,0.42
PF05778,,,0.0
PF05781,0.6,1.04,0.12
PF05782,,,0.0
PF05783,0.56,2.66,0.29
PF05786,,,0.0
PF05790,0.4,0.24,0.12
PF05793,,,0.0
PF05794,0.58,2.59,0.17
PF05804,,,0.0
PF05805,0.47,1.71,0.19
PF05806,,,0.0
PF05808,,,0.0
PF05811,,,0.0
PF05817,,,0.0
PF05821,,,0.0
PF05822,0.8,3.32,0.0
PF05824,0.92,4.62,0.01
PF05825,0.57,1.55,0.19
PF05826,0.62,1.6,0.13
PF05827,0.61,1.38,0.19
PF05831,0.7,3.15,0.09
PF05832,0.79,4.25,0.1
PF05833,,,0.0
PF05835,0.59,2.12,0.11
PF05837,,,0.0
PF05839,,,0.0
PF05843,0.56,0.71,0.25
PF05856,,,0.0
PF05859,,,0.0
PF05871,,,0.0
PF05873,,,0.0
PF05875,0.53,1.17,0.11
PF05881,,,0.0
PF05889,,,0.0
PF05890,,,0.0
PF05891,0.74,2.84,0.02
PF05902,0.73,3.82,0.16
PF05903,0.64,1.45,0.09
PF05907,,,0.0
PF05914,0.68,1.61,0.0
PF05915,,,0.0
PF05916,0.4,0.06,0.31
PF05918,,,0.0
PF05920,0.72,3.54,0.0
PF05922,,,0.0
PF05923,0.51,1.94,0.15
PF05924,0.56,2.02,0.08
PF05934,,,0.0
PF05937,,,0.0
PF05956,0.62,1.06,0.09
PF05958,,,0.0
PF05964,0.6,2.5,0.03
PF05965,0.5,1.54,0.11
PF05970,,,0.0
PF05971,,,0.0
PF05972,0.68,2.89,0.0
PF05978,0.59,0.82,0.12
PF05983,,,0.0
PF05986,0.36,1.31,0.21
PF05994,0.62,4.61,0.34
PF05995,,,0.0
PF05997,0.83,3.67,0.0
PF06001,0.98,5.47,0.0
PF06003,0.55,1.1,0.34
PF06008,0.43,0.51,0.02
PF06009,0.47,1.05,0.08
PF06012,,,0.0
PF06017,0.37,1.12,0.25
PF06021,0.65,2.42,0.04
PF06025,,,0.0
PF06026,,,0.0
PF06027,0.57,2.24,0.22
PF06031,0.59,1.64,0.03
PF06046,0.44,0.9,0.13
PF06047,0.97,4.83,0.01
PF06052,,,0.0
PF06058,0.85,3.84,0.0
PF06060,0.61,1.09,0.13
PF06068,0.73,2.43,0.02
PF06071,,,0.0
PF06079,,,0.0
PF06080,,,0.0
PF06083,0.54,1.8,0.07
PF06087,,,0.0
PF06090,,,0.0
PF06093,,,0.0
PF06094,,,0.0
PF06098,,,0.0
PF06102,,,0.0
PF06105,0.79,3.2,0.01
PF06110,,,0.0
PF06113,,,0.0
PF06119,0.5,1.56,0.12
PF06121,,,0.0
PF06140,0.73,2.96,0.08
PF06148,,,0.0
PF06155,0.61,1.38,0.07
PF06159,,,0.0
PF06179,,,0.0
PF06189,0.84,3.85,0.04
PF06201,0.63,1.26,0.05
PF06202,,,0.0
PF06209,,,0.0
PF06211,,,0.0
PF06212,,,0.0
PF06214,,,0.0
PF06218,0.5,-1.0,0.49
PF06220,0.58,1.86,0.07
PF06221,,,0.0
PF06229,,,0.0
PF06237,0.81,3.13,0.0
PF06239,,,0.0
PF06244,,,0.0
PF06246,,,0.0
PF06248,,,0.0
PF06268,0.36,0.65,0.14
PF06271,,,0.0
PF06278,,,0.0
PF06292,0.38,1.37,0.34
PF06293,,,0.0
PF06294,0.55,1.23,0.05
PF06297,0.57,2.69,0.18
PF06309,0.56,2.22,0.12
PF06311,0.84,3.94,0.03
PF06312,0.34,1.78,0.4
PF06320,,,0.0
PF06325,0.4,1.08,0.24
PF06327,0.43,1.16,0.15
PF06328,0.43,0.63,0.14
PF06331,,,0.0
PF06333,0.83,3.62,0.03
PF06337,0.24,1.69,0.61
PF06346,,,0.0
PF06350,,,0.0
PF06365,0.5,0.72,0.06
PF06367,0.44,1.42,0.15
PF06371,0.3,1.49,0.43
PF06372,,,0.0
PF06373,,,0.0
PF06374,0.92,5.35,0.08
PF06375,,,0.0
PF06384,0.68,1.84,0.02
PF06387,0.63,2.24,0.08
PF06388,0.64,2.6,0.2
PF06390,,,0.0
PF06391,,,0.0
PF06393,,,0.0
PF06396,,,0.0
PF06398,0.67,1.99,0.08
PF06399,,,0.0
PF06400,,,0.0
PF06401,,,0.0
PF06407,0.71,4.05,0.23
PF06409,0.36,4.61,0.6
PF06413,,,0.0
PF06417,,,0.0
PF06418,0.92,4.52,0.0
PF06419,,,0.0
PF06421,,,0.0
PF06423,,,0.0
PF06424,,,0.0
PF06427,0.83,3.69,0.0
PF06428,0.84,3.91,0.09
PF06432,,,0.0
PF06444,,,0.0
PF06446,,,0.0
PF06448,,,0.0
PF06455,,,0.0
PF06456,0.47,1.19,0.09
PF06459,0.58,1.79,0.1
PF06461,0.91,4.64,0.01
PF06462,0.51,2.07,0.15
PF06463,,,0.0
PF06464,0.53,1.38,0.11
PF06465,0.9,4.82,0.04
PF06466,0.86,3.86,0.01
PF06467,0.33,1.23,0.16
PF06468,0.68,2.05,0.04
PF06469,0.83,3.87,0.04
PF06470,0.4,0.86,0.14
PF06472,0.57,1.44,0.01
PF06473,0.46,0.91,0.18
PF06479,0.62,1.86,0.06
PF06480,0.65,1.26,0.08
PF06482,0.79,3.17,0.01
PF06484,0.33,2.76,0.56
PF06487,,,0.0
PF06512,0.4,1.68,0.31
PF06524,,,0.0
PF06529,,,0.0
PF06534,0.68,2.65,0.05
PF06535,0.68,3.02,0.1
PF06540,,,0.0
PF06541,,,0.0
PF06544,0.45,1.21,0.34
PF06546,0.61,0.8,0.06
PF06553,0.77,3.27,0.07
PF06554,,,0.0
PF06565,0.38,1.41,0.3
PF06566,,,0.0
PF06567,,,0.0
PF06573,,,0.0
PF06581,,,0.0
PF06583,0.69,2.08,0.06
PF06584,,,0.0
PF06588,,,0.0
PF06602,0.34,1.98,0.38
PF06607,0.7,3.25,0.12
PF06614,,,0.0
PF06617,0.45,1.21,0.33
PF06621,0.6,0.55,0.07
PF06623,0.76,3.62,0.13
PF06624,0.94,4.47,0.01
PF06625,0.79,3.31,0.02
PF06628,,,0.0
PF06632,,,0.0
PF06637,,,0.0
PF06638,0.86,3.9,0.01
PF06644,,,0.0
PF06645,,,0.0
PF06657,0.71,2.07,0.0
PF06658,,,0.0
PF06662,,,0.0
PF06663,0.6,3.08,0.27
PF06664,0.58,0.43,0.06
PF06668,0.46,1.29,0.13
PF06677,,,0.0
PF06679,0.45,1.18,0.31
PF06682,,,0.0
PF06699,,,0.0
PF06701,0.61,2.8,0.09
PF06702,0.68,2.67,0.03
PF06703,,,0.0
PF06726,,,0.0
PF06728,,,0.0
PF06729,,,0.0
PF06730,,,0.0
PF06732,,,0.0
PF06733,0.6,2.24,0.11
PF06736,0.63,1.09,0.05
PF06741,0.88,3.91,0.01
PF06743,0.42,0.86,0.11
PF06747,0.39,1.08,0.08
PF06752,0.67,1.85,0.1
PF06758,0.61,3.13,0.19
PF06762,0.4,1.96,0.47
PF06773,,,0.0
PF06775,,,0.0
PF06777,,,0.0
PF06783,,,0.0
PF06784,,,0.0
PF06789,0.63,1.69,0.09
PF06803,,,0.0
PF06807,,,0.0
PF06809,,,0.0
PF06814,0.41,1.49,0.27
PF06816,0.62,2.25,0.08
PF06817,0.95,5.0,0.03
PF06818,0.42,2.23,0.38
PF06821,,,0.0
PF06825,0.69,2.2,0.02
PF06827,,,0.0
PF06831,0.63,1.2,0.07
PF06839,0.45,2.25,0.19
PF06840,,,0.0
PF06842,0.67,2.03,0.05
PF06858,,,0.0
PF06859,0.62,1.4,0.08
PF06862,,,0.0
PF06870,,,0.0
PF06875,,,0.0
PF06881,0.8,3.27,0.02
PF06883,,,0.0
PF06886,0.55,0.74,0.24
PF06888,0.7,2.33,0.01
PF06905,,,0.0
PF06907,0.64,1.5,0.04
PF06910,,,0.0
PF06911,,,0.0
PF06916,0.65,1.36,0.01
PF06920,0.37,1.57,0.3
PF06936,,,0.0
PF06937,,,0.0
PF06941,0.77,3.23,0.04
PF06951,0.71,2.7,0.03
PF06954,0.75,3.01,0.02
PF06957,,,0.0
PF06959,,,0.0
PF06963,,,0.0
PF06969,,,0.0
PF06978,0.5,-3.0,0.5
PF06979,0.39,-0.2,0.28
PF06984,,,0.0
PF06989,,,0.0
PF06990,0.44,1.82,0.29
PF06991,,,0.0
PF07000,,,0.0
PF07001,0.73,3.06,0.06
PF07002,0.71,3.31,0.04
PF07004,0.26,1.32,0.51
PF07010,,,0.0
PF07019,0.57,0.26,0.08
PF07034,,,0.0
PF07035,,,0.0
PF07039,,,0.0
PF07047,,,0.0
PF07051,0.7,2.35,0.02
PF07052,,,0.0
PF07061,,,0.0
PF07064,,,0.0
PF07065,,,0.0
PF07074,,,0.0
PF07078,,,0.0
PF07084,0.64,2.01,0.14
PF07086,,,0.0
PF07092,0.64,2.02,0.02
PF07093,,,0.0
PF07096,,,0.0
PF07106,,,0.0
PF07111,,,0.0
PF07114,0.64,1.21,0.02
PF07139,0.71,1.98,0.02
PF07140,,,0.0
PF07142,0.72,3.99,0.18
PF07145,0.53,2.13,0.16
PF07147,0.53,0.81,0.41
PF07156,0.7,2.16,0.01
PF07159,0.54,2.07,0.19
PF07160,,,0.0
PF07162,0.53,1.21,0.09
PF07163,,,0.0
PF07175,,,0.0
PF07177,0.33,1.27,0.32
PF07189,,,0.0
PF07192,0.89,4.03,0.02
PF07200,0.58,1.49,0.02
PF07213,0.52,1.83,0.47
PF07221,,,0.0
PF07222,,,0.0
PF07225,,,0.0
PF07228,,,0.0
PF07258,0.33,0.89,0.2
PF07259,,,0.0
PF07260,,,0.0
PF07263,,,0.0
PF07264,,,0.0
PF07281,0.92,4.7,0.0
PF07286,,,0.0
PF07289,,,0.0
PF07292,0.55,1.32,0.02
PF07297,,,0.0
PF07303,0.54,1.88,0.03
PF07304,,,0.0
PF07324,0.98,4.81,0.01
PF07326,,,0.0
PF07334,0.59,0.76,0.08
PF07347,,,0.0
PF07353,,,0.0
PF07354,0.67,1.66,0.01
PF07359,,,0.0
PF07392,,,0.0
PF07393,,,0.0
PF07400,,,0.0
PF07412,0.58,2.21,0.32
PF07421,,,0.0
PF07426,,,0.0
PF07443,0.7,2.18,0.0
PF07448,,,0.0
PF07452,0.46,0.65,0.26
PF07458,0.58,2.68,0.16
PF07469,0.56,1.32,0.01
PF07474,0.52,1.33,0.07
PF07479,0.89,4.26,0.01
PF07491,,,0.0
PF07496,0.49,2.23,0.16
PF07500,0.52,1.62,0.07
PF07502,0.45,1.25,0.2
PF07521,0.52,1.47,0.13
PF07522,0.44,1.25,0.34
PF07524,0.54,1.18,0.1
PF07525,0.43,1.7,0.19
PF07527,0.38,1.7,0.27
PF07528,0.64,2.35,0.03
PF07529,0.57,1.69,0.02
PF07531,0.69,2.53,0.03
PF07533,0.54,2.05,0.09
PF07534,0.43,2.14,0.32
