pfam_id,fasta_seqs,sto_lines
PF20262,1,32
PF20268,1,7
PF20413,1,32
PF20416,1,12
PF20417,1,7
PF20427,1,7
PF20468,1,12
PF20478,1,7
PF20479,1,7
PF20491,1,12
PF20500,1,27
PF20502,1,27
PF20504,1,7
PF20510,1,12
PF20511,1,7
PF20512,1,7
PF20514,1,7
PF20517,1,7
PF20518,1,12
PF20588,1,7
PF20625,1,7
PF20634,1,7
PF20635,1,7
PF20636,1,7
PF20637,1,7
PF20638,1,7
PF20641,1,7
PF20642,1,12
PF20643,1,7
PF20644,1,7
PF20645,1,7
PF20649,1,12
PF20652,1,12
PF20653,1,17
PF20654,1,12
PF20655,1,12
PF20662,1,12
PF20663,1,7
PF20665,1,12
PF20666,1,7
PF20667,1,7
PF20669,1,7
PF20671,1,12
PF20718,1,7
PF20719,1,7
PF20721,1,7
PF20741,1,7
PF20742,1,7
PF20743,1,7
PF20770,1,12
PF20772,1,7
PF20783,1,7
PF20784,1,7
PF20789,1,7
PF20804,1,7
PF20808,1,7
PF20809,1,12
PF20810,1,12
PF20811,1,7
PF20825,1,7
PF20827,1,7
PF20845,1,7
PF20847,1,12
PF20853,1,7
PF20854,1,7
PF20867,1,7
PF20902,1,7
PF20908,1,12
PF20910,1,7
PF20912,1,7
PF20917,1,7
PF20920,1,7
PF20922,1,7
PF20923,1,7
PF20924,1,7
PF20925,1,12
PF20926,1,7
PF20927,1,32
PF20930,1,7
PF20931,1,7
PF20932,1,7
PF20936,1,7
PF20946,1,7
PF20960,1,7
PF20979,1,12
PF20981,1,7
PF20985,1,7
PF20996,1,7
PF20998,1,12
PF21000,1,7
PF21007,1,17
PF21013,1,17
PF21023,1,7
PF21029,1,7
PF21030,1,12
PF21031,1,12
PF21034,1,17
PF21035,1,12
PF21037,1,7
PF21038,1,7
PF21039,1,7
PF21040,1,12
PF21044,1,22
PF21045,1,22
PF21049,1,22
PF21050,1,7
PF21051,1,7
PF21057,1,7
PF21059,1,7
PF21089,1,7
PF21091,1,7
PF21092,1,7
PF21093,1,17
PF21094,1,7
PF21103,1,7
PF21108,1,7
PF21123,1,7
PF21128,1,7
PF21131,1,7
PF21136,1,7
PF21137,1,7
PF21138,1,7
PF21143,1,7
PF21144,1,7
PF21149,1,7
PF21151,1,7
PF21153,1,7
PF21154,1,7
PF21162,1,7
PF21165,1,7
PF21166,1,7
PF21169,1,7
PF21170,1,7
PF21171,1,7
PF21174,1,7
PF21178,1,7
PF21180,1,7
PF21183,1,7
PF21188,1,7
PF21192,1,7
PF21193,1,7
PF21198,1,7
PF21200,1,7
PF21202,1,7
PF21203,1,7
PF21207,1,7
PF21208,1,7
PF21215,1,7
PF21219,1,7
PF21223,1,7
PF21229,1,7
PF21233,1,7
PF21235,1,7
PF21236,1,7
PF21237,1,7
PF21238,1,12
PF21240,1,7
PF21242,1,7
PF21243,1,7
PF21245,1,7
PF21251,1,7
PF21257,1,7
PF21261,1,7
PF21262,1,7
PF21264,1,7
PF21266,1,7
PF21282,1,7
PF21284,1,7
PF21286,1,7
PF21287,1,7
PF21288,1,7
PF21289,1,7
PF21296,1,7
PF21298,1,7
PF21299,1,7
PF21308,1,7
PF21309,1,7
PF21315,1,7
PF21316,1,7
PF21318,1,7
PF21324,1,12
PF21325,1,7
PF21330,1,7
PF21335,1,7
PF21336,1,7
PF21341,1,7
PF21357,1,7
PF21367,1,7
PF21369,1,7
PF21371,1,7
PF21373,1,7
PF21375,1,7
PF21382,1,7
PF21383,1,7
PF21386,1,7
PF21392,1,7
PF21395,1,7
PF21399,1,7
PF21402,1,7
PF21404,1,7
PF21405,1,7
PF21406,1,7
PF21413,1,7
PF21417,1,7
PF21436,1,7
PF21459,1,7
PF21460,1,7
PF21478,1,7
PF21505,1,12
PF21516,1,7
PF21521,1,7
PF21530,1,7
PF21532,1,12
PF21536,1,7
PF21538,1,7
PF21539,1,7
PF21541,1,7
PF21547,1,7
PF21548,1,12
PF21587,1,7
PF21588,1,12
PF21589,1,7
PF21590,1,7
PF21594,1,7
PF21599,1,7
PF21632,1,7
PF21633,1,7
PF21635,1,7
PF21636,1,7
PF21638,1,7
PF21639,1,7
PF21646,1,7
PF21669,1,7
PF21670,1,7
PF21673,1,7
PF21674,1,7
PF21680,1,7
PF21701,1,7
PF21704,1,7
PF21708,1,7
PF21711,1,7
PF21717,1,7
PF21719,1,12
PF21720,1,12
PF21728,1,7
PF21730,1,7
PF21771,1,12
PF21772,1,12
PF21787,1,7
PF21788,1,7
PF21789,1,7
PF21794,1,7
PF21800,1,7
PF21823,1,7
PF21854,1,7
PF21855,1,7
PF21870,1,7
PF21877,1,7
PF21883,1,7
PF21885,1,7
PF21886,1,7
PF21892,1,7
PF21895,1,12
PF21913,1,7
PF21924,1,7
PF21925,1,7
PF21928,1,7
PF21933,1,7
PF21936,1,7
PF21945,1,7
PF21949,1,7
PF21950,1,7
PF21951,1,7
PF21952,1,7
PF21954,1,7
PF21964,1,7
PF21970,1,7
PF21971,1,7
PF21974,1,7
PF21975,1,7
PF21976,1,7
PF21978,1,7
PF21985,1,7
PF22001,1,7
PF22002,1,7
PF22004,1,7
PF22005,1,7
PF22009,1,7
PF22030,1,7
PF22037,1,12
PF22050,1,7
PF22060,1,7
PF22062,1,7
PF22064,1,7
PF22065,1,7
PF22066,1,7
PF22067,1,7
PF22068,1,7
PF22069,1,7
PF22070,1,12
PF22073,1,7
PF22074,1,7
PF22076,1,7
PF22078,1,7
PF22099,1,12
PF22110,1,7
PF22117,1,7
PF22151,1,7
PF22195,1,7
PF22198,1,7
PF22215,1,7
PF22248,1,12
PF22249,1,12
PF22257,1,7
PF22259,1,7
PF22261,1,7
PF22286,1,7
PF22298,1,7
PF22330,1,12
PF22379,1,7
PF22435,1,7
PF22456,1,7
PF22458,1,7
PF22461,1,7
PF22466,1,7
PF22493,1,17
PF22516,1,7
PF22527,1,7
PF22534,1,7
PF22536,1,7
PF22540,1,7
PF22543,1,7
PF22567,1,7
PF22573,1,7
PF22574,1,7
PF22580,1,7
PF22581,1,7
PF22584,1,17
PF22589,1,7
PF22591,1,17
PF22593,1,7
PF22595,1,7
PF22605,1,7
PF22606,1,7
PF22611,1,7
PF22622,1,7
PF22624,1,7
PF22627,1,7
PF22634,1,7
PF22645,1,7
PF22648,1,7
PF22666,1,7
PF22687,1,7
PF22689,1,7
PF22691,1,7
PF22700,1,7
PF22732,1,7
PF22766,1,7
PF22770,1,7
PF22774,1,12
PF22777,1,7
PF22779,1,7
PF22781,1,7
PF22782,1,7
PF22788,1,12
PF22795,1,7
PF22824,1,7
PF22830,1,7
PF22831,1,7
PF22833,1,7
PF22834,1,7
PF22838,1,7
PF22840,1,7
PF22841,1,7
PF22843,1,7
PF22844,1,12
PF22846,1,12
PF22849,1,7
PF22851,1,7
PF22855,1,12
PF22873,1,7
PF22878,1,7
PF22883,1,7
PF22890,1,7
PF22891,1,7
PF22892,1,7
PF22894,1,7
PF22899,1,7
PF22907,1,7
PF22911,1,7
PF22912,1,7
PF22913,1,7
PF22916,1,12
PF22921,1,12
PF22927,1,7
PF22928,1,7
PF22929,1,12
PF22934,1,7
PF22935,1,7
PF22937,1,7
PF22940,1,12
PF22945,1,7
PF22946,1,7
PF22947,1,7
PF22948,1,7
PF22949,1,7
PF22951,1,7
PF22955,1,7
PF22958,1,12
PF22961,1,7
PF22965,1,7
PF22981,1,7
PF22983,1,7
PF22984,1,7
PF22990,1,7
PF22999,1,12
PF23001,1,7
PF23009,1,7
PF23013,1,7
PF23021,1,7
PF23022,1,7
PF23028,1,7
PF23036,1,12
PF23037,1,7
PF23042,1,7
PF23043,1,7
PF23044,1,7
PF23046,1,7
PF23048,1,7
PF23053,1,7
PF23057,1,7
PF23058,1,7
PF23066,1,7
PF23077,1,7
PF23084,1,7
PF23086,1,7
PF23090,1,12
PF23094,1,7
PF23096,1,12
PF23097,1,7
PF23099,1,12
PF23101,1,7
PF23102,1,7
PF23103,1,7
PF23104,1,7
PF23107,1,7
PF23108,1,7
PF23109,1,7
PF23113,1,7
PF23116,1,7
PF23122,1,7
PF23128,1,7
PF23134,1,7
PF23135,1,7
PF23143,1,7
PF23146,1,7
PF23150,1,7
PF23154,1,7
PF23175,1,7
PF23183,1,7
PF23187,1,7
PF23191,1,7
PF23202,1,7
PF23206,1,7
PF23208,1,7
PF23211,1,7
PF23215,1,12
PF23220,1,12
PF23223,1,7
PF23224,1,7
PF23226,1,12
PF23230,1,7
PF23233,1,7
PF23242,1,7
PF23243,1,12
PF23245,1,7
PF23248,1,7
PF23249,1,7
PF23250,1,7
PF23251,1,7
PF23252,1,7
PF23253,1,7
PF23277,1,7
PF23281,1,12
PF23284,1,7
PF23287,1,7
PF23288,1,7
PF23290,1,7
PF23291,1,7
PF23295,1,12
PF23298,1,7
PF23302,1,7
PF23304,1,7
PF23307,1,7
PF23313,1,7
PF23316,1,7
PF23319,1,7
PF23320,1,7
PF23325,1,7
PF23326,1,7
PF23327,1,7
PF23330,1,7
PF23335,1,12
PF23337,1,7
PF23338,1,7
PF23339,1,7
PF23341,1,12
PF23342,1,12
PF23345,1,12
PF23347,1,12
PF23349,1,7
PF23350,1,7
PF23351,1,7
PF23352,1,7
PF23353,1,7
PF23354,1,12
PF23355,1,12
PF23356,1,12
PF23358,1,7
PF23360,1,7
PF23361,1,7
PF23362,1,7
PF23377,1,12
PF23383,1,17
PF23385,1,12
PF23389,1,12
PF23390,1,12
PF23393,1,12
PF23405,1,7
PF23406,1,7
PF23410,1,12
PF23411,1,12
PF23412,1,7
PF23417,1,7
PF23419,1,12
PF23431,1,7
PF23440,1,17
PF23450,1,7
PF23460,1,7
PF23461,1,7
PF23489,1,7
PF23490,1,7
PF23541,1,7
PF23546,1,7
PF23553,1,7
PF23555,1,7
PF23556,1,12
PF23562,1,7
PF23563,1,7
PF23564,1,7
PF23565,1,12
PF23571,1,7
PF23572,1,7
PF23573,1,7
PF23574,1,7
PF23579,1,7
PF23580,1,7
PF23586,1,12
PF23590,1,12
PF23594,1,7
PF23602,1,7
PF23604,1,7
PF23606,1,12
PF23609,1,12
PF23610,1,7
PF23613,1,7
PF23619,1,7
PF23629,1,7
PF23643,1,7
PF23647,1,7
PF23649,1,12
PF23651,1,7
PF23652,1,12
PF23659,1,7
PF23661,1,7
PF23663,1,7
PF23667,1,7
PF23669,1,7
PF23670,1,7
PF23699,1,7
PF23701,1,7
PF23702,1,12
PF23704,1,7
PF23723,1,12
PF23731,1,12
PF23736,1,7
PF23738,1,7
PF23740,1,7
PF23743,1,12
PF23744,1,22
PF23745,1,7
PF23747,1,7
PF23748,1,12
PF23751,1,17
PF23752,1,17
PF23753,1,17
PF23758,1,12
PF23769,1,12
PF23770,1,17
PF23774,1,12
PF23775,1,12
PF23777,1,12
PF23782,1,7
PF23788,1,17
PF23797,1,12
PF23860,1,7
PF23861,1,7
PF23869,1,12
PF23878,1,7
PF23925,1,12
PF23936,1,7
PF23943,1,7
PF23949,1,7
PF23998,1,7
PF23999,1,12
PF24006,1,7
PF24017,1,17
PF24031,1,7
PF24064,1,7
PF24065,1,7
PF24066,1,7
PF24079,1,7
PF24082,1,7
PF24099,1,7
PF24101,1,7
PF24102,1,7
PF24160,1,7
PF24161,1,27
PF24173,1,12
PF24176,1,12
PF24181,1,12
PF24234,1,7
PF24237,1,7
PF24245,1,7
PF24291,1,7
PF24293,1,17
PF24306,1,7
PF24310,1,7
PF24311,1,7
PF24354,1,7
PF24356,1,7
PF24384,1,7
PF24385,1,7
PF24394,1,12
PF24419,1,7
PF24436,1,17
PF24437,1,7
PF24467,1,12
PF24468,1,7
PF24472,1,7
PF24478,1,7
PF24480,1,7
PF24484,1,7
PF24485,1,7
PF24487,1,12
PF24492,1,7
PF24493,1,12
PF24495,1,7
PF24506,1,12
PF24507,1,7
PF24508,1,7
PF24509,1,7
PF24510,1,7
PF24515,1,12
PF24516,1,7
PF24518,1,7
PF24520,1,12
PF24521,1,7
PF24528,1,7
PF24529,1,7
PF24532,1,7
PF24533,1,7
PF24540,1,7
PF24541,1,7
PF24542,1,7
PF24544,1,7
PF24545,1,12
PF24546,1,12
PF24548,1,7
PF24556,1,7
PF24560,1,7
PF24566,1,12
PF24567,1,7
PF24569,1,12
PF24570,1,7
PF24573,1,7
PF24578,1,7
PF24617,1,7
PF24618,1,12
PF24654,1,7
PF24660,1,7
PF24667,1,12
PF24668,1,7
PF24671,1,7
PF24759,1,7
PF24760,1,7
PF24761,1,7
PF24770,1,7
PF24771,1,7
PF24778,1,7
PF24779,1,7
PF24781,1,7
PF24783,1,12
PF24785,1,7
PF24786,1,7
PF24787,1,7
PF24796,1,12
PF24798,1,7
PF24805,1,12
PF24810,1,7
PF24812,1,7
PF24814,1,12
PF24815,1,7
PF24816,1,7
PF24817,1,12
PF24824,1,7
PF24842,1,7
PF24857,1,7
PF24858,1,7
PF24863,1,12
PF24882,1,7
PF24884,1,7
PF24885,1,12
PF24892,1,12
PF24899,1,7
PF24901,1,7
PF24903,1,7
PF24915,1,7
PF24923,1,12
PF24932,1,7
PF24948,1,12
PF24951,1,7
PF24971,1,7
PF24978,1,7
PF24979,1,7
PF24984,1,7
PF24993,1,7
PF24995,1,7
PF24997,1,7
PF24999,1,7
PF25005,1,7
PF25015,1,12
PF25016,1,7
PF25018,1,12
PF25022,1,7
PF25025,1,7
PF25027,1,7
PF25028,1,7
PF25030,1,12
PF25031,1,7
PF25032,1,17
PF25039,1,42
PF25040,1,52
PF25041,1,7
PF25045,1,7
PF25047,1,12
PF25048,1,7
PF25049,1,7
PF25050,1,12
PF25051,1,7
PF25065,1,7
PF25067,1,7
PF25069,1,7
PF25081,1,7
PF25088,1,7
PF25092,1,7
PF25094,1,7
PF25095,1,7
PF25107,1,12
PF25118,1,7
PF25121,1,7
PF25124,1,7
PF25125,1,7
PF25126,1,7
PF25127,1,7
PF25131,1,7
PF25132,1,7
PF25137,1,12
PF25140,1,12
PF25141,1,7
PF25142,1,7
PF25143,1,7
PF25144,1,7
PF25146,1,7
PF25147,1,7
PF25150,1,12
PF25151,1,7
PF25152,1,7
PF25153,1,12
PF25154,1,12
PF25163,1,7
PF25168,1,12
PF25170,1,7
PF25171,1,12
PF25172,1,12
PF25173,1,7
PF25174,1,12
PF25178,1,17
PF25203,1,12
PF25204,1,12
PF25220,1,7
PF25234,1,7
PF25239,1,7
PF25241,1,7
PF25244,1,7
PF25248,1,7
PF25249,1,7
PF25265,1,7
PF25267,1,12
PF25287,1,7
PF25293,1,17
PF25294,1,12
PF25295,1,12
PF25304,1,7
PF25307,1,7
PF25316,1,7
PF25320,1,12
PF25322,1,7
PF25325,1,7
PF25327,1,7
PF25328,1,7
PF25329,1,7
PF25339,1,7
PF25343,1,7
PF25348,1,7
PF25357,1,7
PF25361,1,7
PF25364,1,7
PF25366,1,7
PF25374,1,7
PF25376,1,7
PF25378,1,7
PF25394,1,7
PF25395,1,7
PF25396,1,7
PF25400,1,7
PF25426,1,7
PF25430,1,7
PF25431,1,7
PF25439,1,7
PF25440,1,12
PF25447,1,7
PF25449,1,7
PF25453,1,7
PF25455,1,7
PF25456,1,7
PF25458,1,7
PF25460,1,12
PF25467,1,7
PF25473,1,7
PF25476,1,7
PF25481,1,7
PF25510,1,7
PF25517,1,7
PF25518,1,7
PF25529,1,7
PF25556,1,7
PF25567,1,12
PF25569,1,7
PF25570,1,7
PF25572,1,12
PF25573,1,12
PF25576,1,12
PF25577,1,12
PF25579,1,12
PF25582,1,7
PF25584,1,7
PF25602,1,7
PF25624,1,7
PF25625,1,7
PF25756,1,17
PF25757,1,12
PF25762,1,12
PF25763,1,7
PF25765,1,7
PF25766,1,12
PF25767,1,12
PF25768,1,7
PF25769,1,7
PF25770,1,7
PF25772,1,12
PF25773,1,7
PF25774,1,7
PF25775,1,7
PF25776,1,7
PF25777,1,7
PF25779,1,7
PF25781,1,12
PF25785,1,7
PF25789,1,12
PF25790,1,7
PF25793,1,7
PF25801,1,12
PF25804,1,7
PF25805,1,7
PF25806,1,7
PF25809,1,7
PF25810,1,7
PF25811,1,7
PF25814,1,7
PF25815,1,7
PF25817,1,7
PF25818,1,7
PF25822,1,7
PF25825,1,7
PF25827,1,7
PF25828,1,27
PF25830,1,7
PF25870,1,7
PF25875,1,7
PF25879,1,7
PF25880,1,7
PF25894,1,7
PF25904,1,7
PF25915,1,7
PF25916,1,7
PF25974,1,7
PF25981,1,7
PF25983,1,7
PF25985,1,7
PF25986,1,7
PF25992,1,7
PF25993,1,7
PF25998,1,7
PF25999,1,7
PF26004,1,7
PF26014,1,7
PF26015,1,7
PF26017,1,7
PF26024,1,7
PF26025,1,7
PF26030,1,7
PF26038,1,7
PF26040,1,7
PF26050,1,7
PF26051,1,7
PF26063,1,7
PF26065,1,7
PF26066,1,7
PF26077,1,7
PF26084,1,7
PF26091,1,7
PF26093,1,7
PF26100,1,7
PF26101,1,7
PF26103,1,12
PF26104,1,7
PF26105,1,7
PF26106,1,12
PF26112,1,7
PF26117,1,7
PF26129,1,7
PF26134,1,7
PF26139,1,7
PF26140,1,7
PF26143,1,7
PF26146,1,12
PF26148,1,7
PF26152,1,7
PF26155,1,7
PF26156,1,7
PF26166,1,7
PF26171,1,7
PF26173,1,7
PF26186,1,12
PF26187,1,7
PF26189,1,7
PF26190,1,7
PF26191,1,7
PF26194,1,7
PF26195,1,7
PF26196,1,7
PF26197,1,7
PF26198,1,7
PF26199,1,7
PF26200,1,7
PF26201,1,7
PF26202,1,12
PF26203,1,7
PF26206,1,7
PF26216,1,7
PF26217,1,7
PF26234,1,7
PF26246,1,12
PF26251,1,12
PF26254,1,12
PF26280,1,12
PF26282,1,7
PF26283,1,7
PF26291,1,7
PF26292,1,7
PF26356,1,7
PF26399,1,7
PF26466,1,12
PF26547,1,7
PF26561,1,7
PF26573,1,12
PF26577,1,7
PF26579,1,7
PF26582,1,7
PF26583,1,7
PF26585,1,7
PF26586,1,7
PF26649,1,7
PF26658,1,7
PF26666,1,7
PF26702,1,12
PF26705,1,7
PF26708,1,7
PF26714,1,7
PF26715,1,12
PF26720,1,12
PF26722,1,7
PF26723,1,22
PF26725,1,12
PF26735,1,7
PF26737,1,7
PF26741,1,7
PF26755,1,7
PF26758,1,7
PF26771,1,7
PF26772,1,7
PF26774,1,7
PF26777,1,12
PF26778,1,7
PF26779,1,7
PF26960,1,7
PF26968,1,7
PF26973,1,7
PF26976,1,7
PF26996,1,7
PF27002,1,7
PF27017,1,7
PF27021,1,7
PF27035,1,7
PF27044,1,7
PF27045,1,7
PF27047,1,7
PF27058,1,7
PF27065,1,7
PF27082,1,7
PF27088,1,7
PF27109,1,12
PF27240,1,7
PF27506,1,7
PF27509,1,7
PF27513,1,7
PF27514,1,7
PF27519,1,7
PF27528,1,7
PF27536,1,7
PF27559,1,7
PF27562,1,7
PF27570,1,7
PF27577,1,7
PF27578,1,7
PF27579,1,7
PF27600,1,12
PF27601,1,7
PF27603,1,7
PF27614,1,12
PF27626,1,7
PF27634,1,7
PF27635,1,12
PF27639,1,7
PF27642,1,7
PF27646,1,7
PF27662,1,17
PF27670,1,7
PF27676,1,12
PF27681,1,7
PF27695,1,12
PF27698,1,12
PF27704,1,12
PF27720,1,7
PF27737,1,7
PF27745,1,12
PF27753,1,17
PF27756,1,7
PF27760,1,7
PF27776,1,7
PF27785,1,7
PF27789,1,7
PF27797,1,7
PF27808,1,7
PF27813,1,12
PF27818,1,7
PF27820,1,7
PF27821,1,7
PF27824,1,7
PF27825,1,7
PF27830,1,22
PF27838,1,7
PF27853,1,7
PF27858,1,7
PF27861,1,12
PF27882,1,7
PF27887,1,7
PF27899,1,7
PF27900,1,7
PF27911,1,7
PF27912,1,7
PF27913,1,7
PF27915,1,7
PF27916,1,7
PF27918,1,7
PF27919,1,7
PF27921,1,7
PF27925,1,12
PF27926,1,12
PF27928,1,12
PF27929,1,7
PF27933,1,7
PF27935,1,7
PF27938,1,7
PF27940,1,12
PF27942,1,7
PF27943,1,12
PF27944,1,7
PF27946,1,7
PF27947,1,7
PF27948,1,7
PF27950,1,7
PF27952,1,7
PF27953,1,7
PF27954,1,7
PF27956,1,7
PF27958,1,7
PF27959,1,12
PF27960,1,7
PF27961,1,12
PF27962,1,7
PF27963,1,7
PF27964,1,7
PF27966,1,7
PF27967,1,12
PF27968,1,7
PF27972,1,12
PF27977,1,7
PF27978,1,7
PF27982,1,7
PF27983,1,7
PF27984,1,7
PF27985,1,7
PF28033,1,7
PF28112,1,7
PF28113,1,7
PF28124,1,7
PF28126,1,12
PF28127,1,7
PF28128,1,7
PF28133,1,7
PF28134,1,7
PF28137,1,7
PF28139,1,17
PF28141,1,7
PF28174,1,12
PF28191,1,7
PF28207,1,7
PF28220,1,7
PF28222,1,7
PF28226,1,7
PF28228,1,7
PF28233,1,7
PF28234,1,7
PF28256,1,32
PF28264,1,12
PF28287,1,12
PF28295,1,12
PF28297,1,7
PF28299,1,7
PF28302,1,12
PF28312,1,12
PF28318,1,7
PF28319,1,7
PF28320,1,7
PF28322,1,7
PF28327,1,12
PF28328,1,7
PF28330,1,7
PF28331,1,7
PF28333,1,7
PF28335,1,12
PF28336,1,7
PF28339,1,7
PF28343,1,12
PF28344,1,27
PF28348,1,12
PF28349,1,7
PF28352,1,7
PF28356,1,7
PF28367,1,27
PF28368,1,7
PF28369,1,7
PF28372,1,12
PF28377,1,12
PF28385,1,12
PF28389,1,7
PF28398,1,7
PF28400,1,7
PF28408,1,7
PF28409,1,7
PF28410,1,7
PF28411,1,7
PF28412,1,7
PF28415,1,7
PF28416,1,7
PF28417,1,7
PF28418,1,7
PF28420,1,12
PF28422,1,12
PF28423,1,7
PF28426,1,17
PF28427,1,12
PF28430,1,7
PF28448,1,7
PF28451,1,7
PF28452,1,12
PF28453,1,7
PF28454,1,7
PF28455,1,7
PF28456,1,7
PF28458,1,7
PF28461,1,7
PF28463,1,7
PF28470,1,7
PF28481,1,7
PF28484,1,7
PF28485,1,7
PF28489,1,12
PF28490,1,32
PF28491,1,7
PF28495,1,12
PF28498,1,7
PF28499,1,7
PF28501,1,7
PF28512,1,7
PF28517,1,7
PF28519,1,7
PF28520,1,7
PF28521,1,7
PF28528,1,7
PF28562,1,7
PF28570,1,7
PF28582,1,22
